set,s11a,s22a,s33a,s11m,s22m,s33m,t12a,t13a,t23a,t12m,t13m,t23m,fi11,fi22,fi33,fi12,fi13,fi23,Rm,Re,f-1,f0,b-1,b0,rb-1,t-1,t0
Native,305,0,0,0,361.0299486,-21.860529,0,0,0,0,0,0,0,0,0,0,0,0,710,550,343,530,0,0,0,204,350
Native,225,205.087663,0,274.5,250.2069489,0,0,0,0,0,0,0,0,60,0,0,0,0,710,550,343,530,0,0,0,204,350
Native,190,173.1851377,0,231.8,211.2858679,0,0,0,0,0,0,0,0,180,0,0,0,0,710,550,343,530,0,0,0,204,350
Native,205,186.8576485,0,250.1,227.9663312,0,96.4,0,0,0,0,0,0,0,0,0,0,0,710,550,343,530,0,0,0,204,350
Native,175,159.5126268,0,213.5,194.6054047,0,82.3,0,0,0,0,0,0,180,0,0,0,0,710,550,343,530,0,0,0,204,350
Native,195,177.7426413,0,237.9,216.8460224,0,91.7,0,0,91.7,0,0,0,0,0,90,0,0,710,550,343,530,0,0,0,204,350
Native,180,164.0701304,0,219.6,200.1655591,0,84.6,0,0,84.6,0,0,0,180,0,90,0,0,710,550,343,530,0,0,0,204,350
Native,192,175.0081391,0,234.2,213.4734697,0,90.2,0,0,90.2,0,0,0,60,0,90,0,0,710,550,343,530,0,0,0,204,350
Native,305,0,0,0,339.1694196,0,0,0,0,0,0,0,0,0,0,0,0,0,710,550,343,530,0,0,0,204,350
Native,127.48645,0,0,0,0,0,127.48645,0,0,0,0,0,0,0,0,0,0,0,353.0394,235,322.726705,482.4277725,240.262925,362.84,0,186.32635,318.7889199
Native,156.9064,0,0,0,0,0,156.9064,0,0,0,0,0,0,0,0,0,0,0,514.849125,343,382.1763612,571.2960463,279.489525,411.88,0,220.649625,377.5131946
Native,166.71,0,0,0,0,0,166.71,0,0,0,0,0,0,0,0,0,0,0,554.08,358,399.1511086,596.6707348,284.39,411.88,0,230.45,394.2808228
Native,201.04,0,0,0,0,0,201.04,0,0,0,0,0,0,0,0,0,0,0,710.98,593,475.6038313,710.9560298,313.81,421.68,0,274.59,469.8006992
Native,142.2,0,0,0,0,0,142.2,0,0,0,0,0,0,0,0,0,0,0,426.59,289,339.7071249,507.8109404,240.27,421.68,0,196.13,335.5621514
Native,171.62,0,0,0,0,0,171.62,0,0,0,0,0,0,0,0,0,0,0,671.76,417,424.6468965,634.7830942,294.2,480.52,0,245.17,419.4655211
Native,205.94,0,0,0,0,0,205.94,0,0,0,0,0,0,0,0,0,0,0,720.79,485,509.5693476,761.7293564,333.43,480.52,0,294.2,503.3517816
Native,314,0,0,0,0,0,157,0,0,0,0,0,0,0,0,0,0,0,795,530,410,640,0,0,0,256,448.8767123
Native,315,0,0,0,0,0,157.5,0,0,0,0,0,0,0,0,60,0,0,795,530,410,640,0,0,0,256,448.8767123
Native,316,0,0,0,0,0,158,0,0,0,0,0,0,0,0,90,0,0,795,530,410,640,0,0,0,256,448.8767123
Native,224,0,0,0,0,0,224,0,0,0,0,0,0,0,0,90,0,0,795,530,410,640,0,0,0,256,448.8767123
Native,316,0,0,0,0,0,158,0,0,158,0,0,0,0,0,0,0,0,795,530,410,640,0,0,0,256,448.8767123
Native,314,0,0,0,0,0,157,0,0,157,0,0,0,0,0,60,0,0,795,530,410,640,0,0,0,256,448.8767123
Native,315,0,0,0,0,0,157.5,0,0,157.5,0,0,0,0,0,90,0,0,795,530,410,640,0,0,0,256,448.8767123
Native,279,0,0,279,0,0,139.5,0,0,0,0,0,0,0,0,0,0,0,795,530,410,640,0,0,0,256,448.8767123
Native,284,0,0,284,0,0,142,0,0,0,0,0,0,0,0,90,0,0,795,530,410,640,0,0,0,256,448.8767123
Native,355,0,0,0,0,0,88.8,0,0,177.5,0,0,0,0,0,0,0,0,795,530,410,640,0,0,0,256,448.8767123
Native,212,0,0,212,0,0,212,0,0,0,0,0,0,0,0,90,0,0,795,530,410,640,0,0,0,256,448.8767123
Native,129,0,0,0,0,0,258,0,0,0,0,0,0,0,0,90,0,0,795,530,410,640,0,0,0,256,448.8767123
Native,93.56282169,0,0,0,0,0,93.56282169,0,0,0,0,0,0,0,0,0,0,0,545,395,180.9608228,260.7518329,177.5211282,244.18,0,104.4777797,150.79
Native,143.968044,0,0,0,0,0,71.98402202,0,0,0,0,0,0,0,0,0,0,0,545,395,180.9608228,260.7518329,177.5211282,244.18,0,104.4777797,150.79
Native,149.5887211,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,545,395,180.9608228,260.7518329,177.5211282,244.18,0,104.4777797,150.79
Native,136.9018277,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,545,395,180.9608228,260.7518329,177.5211282,244.18,0,104.4777797,150.79
Native,134.0741862,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,545,395,180.9608228,260.7518329,177.5211282,244.18,0,104.4777797,150.79
Native,0,0,0,0,0,0,73.36391667,0,0,50,0,0,0,0,0,0,0,0,545,395,180.9608228,260.7518329,177.5211282,244.18,0,104.4777797,150.79
Native,0,0,0,0,0,0,78.74702804,0,0,75,0,0,0,0,0,0,0,0,545,395,180.9608228,260.7518329,177.5211282,244.18,0,104.4777797,150.79
Native,0,0,0,0,0,0,68.037404,0,0,100,0,0,0,0,0,0,0,0,545,395,180.9608228,260.7518329,177.5211282,244.18,0,104.4777797,150.79
Native,60.75133876,0,0,50,0,0,60.75133876,0,0,50,0,0,0,0,0,0,0,0,545,395,180.9608228,260.7518329,177.5211282,244.18,0,104.4777797,150.79
Native,53.03669237,0,0,75,0,0,53.03669237,0,0,75,0,0,0,0,0,0,0,0,545,395,180.9608228,260.7518329,177.5211282,244.18,0,104.4777797,150.79
Native,51.26530636,0,0,100,0,0,51.26530636,0,0,100,0,0,0,0,0,0,0,0,545,395,180.9608228,260.7518329,177.5211282,244.18,0,104.4777797,150.79
Native,93.51280496,0,0,50,0,0,46.75640248,0,0,25,0,0,0,0,0,0,0,0,545,395,180.9608228,260.7518329,177.5211282,244.18,0,104.4777797,150.79
Native,79.41318071,0,0,75,0,0,39.70659036,0,0,37.5,0,0,0,0,0,0,0,0,545,395,180.9608228,260.7518329,177.5211282,244.18,0,104.4777797,150.79
Native,65.04886244,0,0,136,0,0,32.52443122,0,0,68,0,0,0,0,0,0,0,0,545,395,180.9608228,260.7518329,177.5211282,244.18,0,104.4777797,150.79
Native,93.00379894,0,0,0,0,0,93.00379894,0,0,0,0,0,0,0,0,0,0,0,290,230,146.7230852,211.4176583,164.929975,0,0,84.71061274,141.8942563
Native,128.9758525,0,0,0,0,0,64.48792627,0,0,0,0,0,0,0,0,0,0,0,290,230,146.7230852,211.4176583,164.929975,0,0,84.71061274,141.8942563
Native,161.9716226,0,0,0,0,0,40.49290565,0,0,0,0,0,0,0,0,0,0,0,290,230,146.7230852,211.4176583,164.929975,0,0,84.71061274,141.8942563
Native,506,0,0,0,-214.4,0,0,0,0,0,0,0,0,0,0,0,0,0,1028,940,516,832,0,0,0,303,532
Native,553,0,0,-276.5,-214.4,0,0,0,0,0,0,0,0,0,0,0,0,0,1028,940,516,832,0,0,0,303,532
Native,381,0,0,381,-214.4,0,0,0,0,0,0,0,0,0,0,0,0,0,1028,940,516,832,0,0,0,303,532
Native,502,0,0,0,-428.8,0,0,0,0,0,0,0,0,0,0,0,0,0,1028,940,516,832,0,0,0,303,532
Native,571,0,0,-285.5,-428.8,0,0,0,0,0,0,0,0,0,0,0,0,0,1028,940,516,832,0,0,0,303,532
Native,0,0,0,-200,0,0,337,0,0,0,0,0,0,0,0,0,0,0,1028,940,516,832,0,0,0,303,532
Native,0,0,0,-215,-192,-22.5,367,0,0,0,0,0,0,0,0,0,0,0,1028,940,516,832,0,0,0,303,532
Native,0,0,0,0,0,0,266,0,0,266,0,0,0,0,0,0,0,0,1028,940,516,832,0,0,0,303,532
Native,0,0,0,-200,0,0,273,0,0,273,0,0,0,0,0,0,0,0,1028,940,516,832,0,0,0,303,532
Native,0,0,0,-215,-192,-22.5,359,0,0,179.5,0,0,0,0,0,0,0,0,1028,940,516,832,0,0,0,303,532
Native,71.14087604,0,0,0,0,0,40.90907191,0,0,0,0,0,0,0,0,0,0,0,320,113,141.4612016,180.1759461,100.3266206,0,0,81.6726628,127.1043122
Native,362,0,0,-170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,780,660,361,600,0,0,0,228,413.9183056
Native,336,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,780,660,361,600,0,0,0,228,413.9183056
Native,338,0,0,-338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,780,660,361,600,0,0,0,228,413.9183056
Native,261,0,0,450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,780,660,361,600,0,0,0,228,413.9183056
Native,146,289,0,170,340,0,0,0,0,0,0,0,0,0,0,0,0,0,780,660,340,600,0,0,0,228,427.5
Native,261,261,0,170,340,0,0,0,0,0,0,0,0,0,0,0,0,0,780,660,340,600,0,0,0,228,427.5
Native,275,275,0,170,340,0,0,0,0,0,0,0,0,60,0,0,0,0,780,660,340,600,0,0,0,228,427.5
Native,240,240,0,170,340,0,0,0,0,0,0,0,0,90,0,0,0,0,780,660,340,600,0,0,0,228,427.5
Native,196,196,0,170,340,0,0,0,0,0,0,0,0,180,0,0,0,0,780,660,340,600,0,0,0,228,427.5
Native,261,0,0,0,0,0,130.5,0,0,0,0,0,0,0,0,60,0,0,780,660,340,600,0,0,0,228,427.5
Native,277,0,0,0,0,0,138.5,0,0,0,0,0,0,0,0,90,0,0,780,660,340,600,0,0,0,228,427.5
Native,220,0,0,340,170,0,110,0,0,0,0,0,0,0,0,60,0,0,780,660,340,600,0,0,0,228,427.5
Native,233,0,0,340,170,0,116.5,0,0,0,0,0,0,0,0,90,0,0,780,660,340,600,0,0,0,228,427.5
Native,155,0,0,340,170,0,155,0,0,0,0,0,0,0,0,60,0,0,780,660,340,600,0,0,0,228,427.5
Native,159,0,0,340,170,0,159,0,0,0,0,0,0,0,0,90,0,0,780,660,340,600,0,0,0,228,427.5
Native,246,0,0,0,0,0,138,0,0,0,0,0,0,0,0,0,0,0,520,350,322.1614502,375.8048984,332,0,310,186,274.0821736
Native,246,0,0,0,0,0,138,0,0,0,0,0,0,0,0,45,0,0,520,350,322.1614502,375.8048984,332,0,310,186,274.0821736
Native,264,0,0,0,0,0,148,0,0,0,0,0,0,0,0,90,0,0,520,350,322.1614502,375.8048984,332,0,310,186,274.0821736
Native,175.3252814,0,0,0,0,0,52.59758443,0,0,0,0,0,0,0,0,90,0,0,300,200,184.16186,234.5628129,0,0,0,97.4972371,151.7315444
Native,162.2786826,0,0,0,0,0,64.91147303,0,0,0,0,0,0,0,0,90,0,0,300,200,184.16186,234.5628129,0,0,0,97.4972371,151.7315444
Native,155.983154,0,0,0,0,0,77.99157701,0,0,0,0,0,0,0,0,90,0,0,300,200,184.16186,234.5628129,0,0,0,97.4972371,151.7315444
Native,154.1924233,0,0,0,0,0,81.72198436,0,0,0,0,0,0,0,0,90,0,0,300,200,184.16186,234.5628129,0,0,0,97.4972371,151.7315444
Native,142.7352103,0,0,0,0,0,85.64112617,0,0,0,0,0,0,0,0,90,0,0,300,200,184.16186,234.5628129,0,0,0,97.4972371,151.7315444
Native,129.018096,0,0,0,0,0,90.31266719,0,0,0,0,0,0,0,0,90,0,0,300,200,184.16186,234.5628129,0,0,0,97.4972371,151.7315444
Native,116.7019425,0,0,0,0,0,93.36155403,0,0,0,0,0,0,0,0,90,0,0,300,200,184.16186,234.5628129,0,0,0,97.4972371,151.7315444
Native,301.9817823,0,0,0,0,0,150.9908912,0,0,0,0,0,0,0,0,90,0,0,416,277.3333333,312.969921,359.8570715,0,0,0,258.5867541,377.5798881
Native,59.42743549,0,0,415.5764719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,498,367.66,185.69297,236.6265993,0,0,0,185.5630139,268.3333154
Native,82.08518902,0,0,246.255567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,498,367.66,185.69297,236.6265993,0,0,0,185.5630139,268.3333154
Native,238.7305258,0,0,-94.05982716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,498,367.66,185.69297,236.6265993,0,0,0,185.5630139,268.3333154
Native,281.9576549,0,0,-169.1745929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,498,367.66,185.69297,236.6265993,0,0,0,185.5630139,268.3333154
Native,118.3132996,0,0,118.3132996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,498,367.66,185.69297,236.6265993,0,0,0,185.5630139,268.3333154
Native,0,0,0,0,0,0,134.1666577,0,0,134.1666577,0,0,0,0,0,0,0,0,498,367.66,185.69297,236.6265993,0,0,0,185.5630139,268.3333154
Native,161.271025,0,0,161.271025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,498,367.66,321.4045681,480.4513772,232.93493,322.5420501,0,185.5630139,268.3333154
Native,205.4331608,0,0,99.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,498,332,207.2597269,298.6467063,227.1364857,374.8,0,119.6614591,218.9
Native,182.0187352,0,0,198.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,498,332,207.2597269,298.6467063,227.1364857,374.8,0,119.6614591,218.9
Native,170.2926021,0,0,297.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,498,332,207.2597269,298.6467063,227.1364857,374.8,0,119.6614591,218.9
Native,146.2783335,0,0,397.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,498,332,207.2597269,298.6467063,227.1364857,374.8,0,119.6614591,218.9
Native,0,0,0,0,0,0,118.2018167,0,0,77.22,0,0,0,0,0,0,0,0,498,332,207.2597269,298.6467063,227.1364857,374.8,0,119.6614591,218.9
Native,0,0,0,0,0,0,98.57743141,0,0,154.44,0,0,0,0,0,0,0,0,498,332,207.2597269,298.6467063,227.1364857,374.8,0,119.6614591,218.9
Native,0,0,0,0,0,0,86.0151538,0,0,231.66,0,0,0,0,0,0,0,0,498,332,207.2597269,298.6467063,227.1364857,374.8,0,119.6614591,218.9
Native,0,0,0,0,0,0,80.48131986,0,0,289.58,0,0,0,0,0,0,0,0,498,332,207.2597269,298.6467063,227.1364857,374.8,0,119.6614591,218.9
Native,475.6952239,0,0,0,0,0,237.847612,0,0,0,0,0,0,0,0,0,0,0,1014,912,705.0372846,880.7298443,600.3957712,0,0,407.053466,625.9882051
Native,0,0,0,555,0,0,377.9899575,0,0,0,0,0,0,0,0,0,0,0,1014,912,705.0372846,880.7298443,600.3957712,0,0,407.053466,625.9882051
Native,575.8278224,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,0,1014,912,705.0372846,880.7298443,600.3957712,0,0,407.053466,625.9882051
Native,215.0672399,236.5739638,0,-215.0672399,236.5739638,0,0,0,0,0,0,0,0,180,0,0,0,0,850,807,419.5850118,718.2547692,0,0,0,286.2255622,528.0071976
Native,233.837418,257.2211598,0,0,257.2211598,0,0,0,0,0,0,0,0,180,0,0,0,0,850,807,419.5850118,718.2547692,0,0,0,286.2255622,528.0071976
Native,301.4051105,331.5456216,0,-301.4051105,331.5456216,0,0,0,0,0,0,0,0,0,0,0,0,0,850,807,419.5850118,718.2547692,0,0,0,286.2255622,528.0071976
Native,185.2553008,370.5106016,0,185.2553008,370.5106016,0,0,0,0,0,0,0,0,0,0,0,0,0,850,807,419.5850118,718.2547692,0,0,0,286.2255622,528.0071976
Native,248.6277026,273.4904729,0,248.6277026,273.4904729,0,0,0,0,0,0,0,0,180,0,0,0,0,850,807,419.5850118,718.2547692,0,0,0,286.2255622,528.0071976
Native,300.1413718,330.155509,0,0,330.155509,0,0,0,0,0,0,0,0,90,0,0,0,0,850,807,419.5850118,718.2547692,0,0,0,286.2255622,528.0071976
Native,335.1579002,368.6736903,0,0,368.6736903,0,0,0,0,0,0,0,0,0,0,0,0,0,850,807,419.5850118,718.2547692,0,0,0,286.2255622,528.0071976
Native,309.664811,340.6312921,0,309.664811,340.6312921,0,0,0,0,0,0,0,0,0,0,0,0,0,850,807,419.5850118,718.2547692,0,0,0,286.2255622,528.0071976
Native,301.1280959,331.2409055,0,301.1280959,331.2409055,0,0,0,0,0,0,0,0,90,0,0,0,0,850,807,419.5850118,718.2547692,0,0,0,286.2255622,528.0071976
Native,326.7556679,0,0,0,0,0,187.8845091,0,0,0,0,0,0,0,0,0,0,0,850,807,419.5850118,718.2547692,0,0,0,286.2255622,528.0071976
Native,308.2457703,0,0,0,0,0,177.2413179,0,0,0,0,0,0,0,0,90,0,0,850,807,419.5850118,718.2547692,0,0,0,286.2255622,528.0071976
Native,284.5433082,0,0,0,0,0,163.6124022,0,0,163.6124022,0,0,0,0,0,0,0,0,850,807,419.5850118,718.2547692,0,0,0,286.2255622,528.0071976
Native,289.1288301,0,0,0,0,0,166.2490773,0,0,166.2490773,0,0,0,0,0,90,0,0,850,807,419.5850118,718.2547692,0,0,0,286.2255622,528.0071976
Native,398.8378432,0,0,0,0,0,0,0,0,199.4189216,0,0,0,0,0,0,0,0,850,807,419.5850118,718.2547692,0,0,0,286.2255622,528.0071976
Native,276.8004018,0,0,276.8004018,0,0,159.160231,0,0,0,0,0,0,0,0,0,0,0,850,807,419.5850118,718.2547692,0,0,0,286.2255622,528.0071976
Native,0,0,0,415.6811504,0,0,240.2781216,0,0,0,0,0,0,0,0,0,0,0,850,807,419.5850118,718.2547692,0,0,0,286.2255622,528.0071976
Native,359.1273846,0,0,359.1273846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,850,807,419.5850118,718.2547692,0,0,0,286.2255622,528.0071976
Native,212.1,159.1,0,255,210.8,0,106.1,0,0,0,0,0,0,0,0,180,0,0,801,672,340,600,0,0,0,228,427.5
Native,225,168.8,0,255,210.8,0,112.5,0,0,0,0,0,0,60,0,90,0,0,801,672,340,600,0,0,0,228,427.5
Native,222.1,166.6,0,255,210.8,0,111.1,0,0,0,0,0,0,90,0,45,0,0,801,672,340,600,0,0,0,228,427.5
Native,205,153.8,0,255,210.8,0,102.5,0,0,0,0,0,0,90,0,90,0,0,801,672,340,600,0,0,0,228,427.5
Native,215,161.3,0,255,210.8,0,107.5,0,0,0,0,0,0,90,0,135,0,0,801,672,340,600,0,0,0,228,427.5
Native,187.9,140.9,0,255,210.8,0,94,0,0,0,0,0,0,180,0,0,0,0,801,672,340,600,0,0,0,228,427.5
Native,223.6,167.7,0,255,210.8,0,111.8,0,0,0,0,0,0,180,0,90,0,0,801,672,340,600,0,0,0,228,427.5
Native,215,161.3,0,170,210.8,0,107.5,0,0,88.4,0,0,0,90,0,135,0,0,801,672,340,600,0,0,0,228,427.5
Native,218.8,164.1,0,255,210.8,0,109.4,0,0,0,0,0,0,0,0,0,0,0,801,672,340,600,0,0,0,228,427.5
Native,437.4651632,0,0,0,0,0,109.3662908,0,0,0,0,0,0,0,0,0,0,0,1076,971,465.7769162,586.8692597,0,0,0,302.5432447,467.7308478
Native,347.2335774,0,0,0,0,0,200.4753059,0,0,0,0,0,0,0,0,0,0,0,1076,971,465.7769162,586.8692597,0,0,0,302.5432447,467.7308478
Native,427.9003431,0,0,0,0,0,106.9750858,0,0,0,0,0,0,0,0,0,0,0,1076,971,477.1433605,601.190744,0,0,0,307.9065269,476.0224642
Native,347.7377171,0,0,0,0,0,200.766371,0,0,0,0,0,0,0,0,0,0,0,1076,971,477.1433605,601.190744,0,0,0,307.9065269,476.0224642
Native,163.7836766,0,0,0,0,0,283.673328,0,0,0,0,0,0,0,0,0,0,0,1076,971,477.1433605,601.190744,0,0,0,307.9065269,476.0224642
Ro,498.88,0,0,0,0,0,0,-166.29,0,0,0,0,0,0,0,0,0,0,1100,980,488.2321628,617.2125245,0,0,0,403.8403931,625.6107654
Ro,449.6,0,0,0,0,0,0,-259.57,0,0,0,0,0,0,0,0,0,0,1100,980,488.2321628,617.2125245,0,0,0,403.8403931,625.6107654
Ro,279.69,0,0,0,0,0,0,-279.69,0,0,0,0,0,0,0,0,0,0,1100,980,488.2321628,617.2125245,0,0,0,403.8403931,625.6107654
Ro,481.64,0,0,0,0,0,0,-278.08,0,0,0,0,0,0,0,0,90,0,1100,980,488.2321628,617.2125245,0,0,0,403.8403931,625.6107654
Ro,282.55,0,0,245.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,706.1,539,342.0913039,540.5233146,0,0,0,230.0213501,430.3181727
Ro,209.69,0,0,451.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,706.1,539,342.0913039,540.5233146,0,0,0,230.0213501,430.3181727
Ro,333.45,0,0,0,0,0,0,0,0,0,-156.9,0,0,0,0,0,0,0,706.1,539,342.0913039,540.5233146,0,0,0,230.0213501,430.3181727
Ro,331.63,0,0,0,0,0,0,0,0,0,-304,0,0,0,0,0,0,0,706.1,539,342.0913039,540.5233146,0,0,0,230.0213501,430.3181727
Ro,262.77,0,0,262.77,0,0,0,0,0,0,-171.6,0,0,0,0,0,0,0,706.1,539,342.0913039,540.5233146,0,0,0,230.0213501,430.3181727
Ro,0,0,0,-549.2,0,0,0,-281.9,0,0,0,0,0,0,0,0,0,0,706.1,539,342.0913039,540.5233146,0,0,0,230.0213501,430.3181727
Ro,0,0,0,-274.6,0,0,0,-259.86,0,0,0,0,0,0,0,0,0,0,706.1,539,342.0913039,540.5233146,0,0,0,230.0213501,430.3181727
Ro,0,0,0,294.2,0,0,0,-186.65,0,0,0,0,0,0,0,0,0,0,706.1,539,342.0913039,540.5233146,0,0,0,230.0213501,430.3181727
Ro,0,0,0,441.3,0,0,0,-163.5,0,0,0,0,0,0,0,0,0,0,706.1,539,342.0913039,540.5233146,0,0,0,230.0213501,430.3181727
Ro,0,0,0,588.4,0,0,0,-155.26,0,0,0,0,0,0,0,0,0,0,706.1,539,342.0913039,540.5233146,0,0,0,230.0213501,430.3181727
Ro,363.76,0,0,313.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,902.2,706,430.6795598,683.6828586,0,0,0,318.6489236,574.1747452
Ro,309.32,0,0,490.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,902.2,706,430.6795598,683.6828586,0,0,0,318.6489236,574.1747452
Ro,413.61,0,0,0,0,0,0,0,0,0,-107.9,0,0,0,0,0,0,0,902.2,706,430.6795598,683.6828586,0,0,0,318.6489236,574.1747452
Ro,389.11,0,0,0,0,0,0,0,0,0,-215.7,0,0,0,0,0,0,0,902.2,706,430.6795598,683.6828586,0,0,0,318.6489236,574.1747452
Ro,379.94,0,0,0,0,0,0,0,0,0,-323.6,0,0,0,0,0,0,0,902.2,706,430.6795598,683.6828586,0,0,0,318.6489236,574.1747452
Ro,363.4,0,0,0,0,0,0,0,0,0,-431.5,0,0,0,0,0,0,0,902.2,706,430.6795598,683.6828586,0,0,0,318.6489236,574.1747452
Ro,353.15,0,0,0,0,0,0,0,0,0,-647.2,0,0,0,0,0,0,0,902.2,706,430.6795598,683.6828586,0,0,0,318.6489236,574.1747452
Ro,336.39,0,0,336.39,0,0,0,0,0,0,-196.1,0,0,0,0,0,0,0,902.2,706,430.6795598,683.6828586,0,0,0,318.6489236,574.1747452
Ro,306.07,0,0,306.07,0,0,0,0,0,0,-490.3,0,0,0,0,0,0,0,902.2,706,430.6795598,683.6828586,0,0,0,318.6489236,574.1747452
Ro,0,0,0,0,0,0,0,-287.09,0,0,-287.09,0,0,0,0,0,0,0,902.2,706,430.6795598,683.6828586,0,0,0,318.6489236,574.1747452
Ro,0,0,0,-549.2,0,0,0,-398.15,0,0,0,0,0,0,0,0,0,0,902.2,706,430.6795598,683.6828586,0,0,0,318.6489236,574.1747452
Ro,0,0,0,-181.4,0,0,0,-325.47,0,0,0,0,0,0,0,0,0,0,902.2,706,430.6795598,683.6828586,0,0,0,318.6489236,574.1747452
Ro,0,0,0,181.4,0,0,0,-319.9,0,0,0,0,0,0,0,0,0,0,902.2,706,430.6795598,683.6828586,0,0,0,318.6489236,574.1747452
Ro,0,0,0,353,0,0,0,-297.85,0,0,0,0,0,0,0,0,0,0,902.2,706,430.6795598,683.6828586,0,0,0,318.6489236,574.1747452
Ro,0,0,0,509.9,0,0,0,-257.55,0,0,0,0,0,0,0,0,0,0,902.2,706,430.6795598,683.6828586,0,0,0,318.6489236,574.1747452
Ro,0,0,0,696.3,0,0,0,-210.94,0,0,0,0,0,0,0,0,0,0,902.2,706,430.6795598,683.6828586,0,0,0,318.6489236,574.1747452
Ro,341.84,0,0,341.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,902.2,706,430.6795598,683.6828586,0,0,0,318.6489236,574.1747452
Ro,212,0,0,0,0,0,0,-127.2,0,0,0,0,0,0,0,0,0,0,750,416,394.9075841,590.3273054,276,0,0,228,390.0890762
Ro,230,0,0,0,0,0,0,-138,0,0,0,0,0,0,0,0,90,0,750,416,394.9075841,590.3273054,276,0,0,228,390.0890762
Ro,503,0,0,614.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2467,2115,866,1060,0,0,0,541,821.5759312
Ro,437,0,0,1019.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2467,2115,866,1060,0,0,0,541,821.5759312
Ro,417,0,0,1251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2467,2115,866,1060,0,0,0,541,821.5759312
Ro,372,0,0,1488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2467,2115,866,1060,0,0,0,541,821.5759312
Ro,734,0,0,0,0,0,0,-367,0,0,0,0,0,0,0,0,0,0,2467,2115,866,1060,0,0,0,541,821.5759312
Ro,607,0,0,0,0,0,0,-303.5,0,0,0,0,0,0,0,0,90,0,2467,2115,866,1060,0,0,0,541,821.5759312
Ro,440,0,0,0,0,0,0,-440,0,0,0,0,0,0,0,0,90,0,2467,2115,866,1060,0,0,0,541,821.5759312
Ro,417,0,0,509.7,0,0,0,-208.5,0,0,0,0,0,0,0,0,90,0,2467,2115,866,1060,0,0,0,541,821.5759312
Ro,464,0,0,0,0,0,0,-464,0,0,0,0,0,0,0,0,0,0,2467,2115,866,1060,0,0,0,541,821.5759312
Ro,239.72,0,0,0,0,0,0,-239.72,0,0,0,0,0,0,0,0,0,0,995,900,382.2,476.1868492,0,0,0,306.9,471.2019771
Ro,215,0,0,-215,0,0,0,-107.5,0,0,0,0,0,0,0,0,90,0,330,220,196.5,293.7378774,0,0,0,177.5,303.6877676
Ro,200,0,0,-200,0,0,0,-133.5,0,0,0,0,0,0,0,0,90,0,330,220,196.5,293.7378774,0,0,0,177.5,303.6877676
Ro,86.39,0,0,259.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,477.1,440,198.3058241,258.6736562,0,0,0,109.9769535,173.6534635
Ro,0,0,0,38.04,0,0,0,-97.2,0,0,0,0,0,0,0,0,0,0,477.1,439.8,153.423317,238.5704767,0,0,0,109.1007746,178.0134114
Ro,0,0,0,83.29,0,0,0,-86,0,0,0,0,0,0,0,0,0,0,477.1,439.8,153.423317,238.5704767,0,0,0,109.1007746,178.0134114
Ro,0,0,0,168.11,0,0,0,-74.87,0,0,0,0,0,0,0,0,0,0,477.1,439.8,153.423317,238.5704767,0,0,0,109.1007746,178.0134114
Ro,83.27,0,0,0,0,0,0,-82.94,0,0,0,0,0,0,0,0,0,0,477.1,439.8,153.423317,238.5704767,0,0,0,109.1007746,178.0134114
Ro,133.39,0,0,0,0,0,0,-44.42,0,0,0,0,0,0,0,0,0,0,477.1,439.8,153.423317,238.5704767,0,0,0,109.1007746,178.0134114
Ro,77.59,0,0,0,0,0,0,-77.51,0,0,0,0,0,0,0,0,90,0,477.1,439.8,153.423317,238.5704767,0,0,0,109.1007746,178.0134114
Ro,125.96,0,0,0,0,0,0,-42.07,0,0,0,0,0,0,0,0,90,0,477.1,439.8,153.423317,238.5704767,0,0,0,109.1007746,178.0134114
